CSD code,Largest included sphere diameter (A),Total volumetric surface area (m^2/m^3),CO2 uptake at LP (mol/kg),CO2 uptake at HP (mol/kg),CH4 uptake at HP (mol/kg),logKH_CO2,Band gap (eV)
JIMHAR,2.38813,,,,,,2.661586
RAKYIL,1.82086,,,,,,3.005692
OREMUU,1.8322,,,,,,2.0231250000000003
AVOFUM,1.27711,,,,,,1.966047
BUZHUA,1.80264,,,,,,0.941585
TEYWOL,1.4008,,,,,,1.2370609999999995
BUZHEK,2.84058,,,,,,3.013697
TISTEU,1.25524,,,,,,2.426218
WEJNEF,1.49597,,,,,,0.4180239999999999
TIZKUK,3.80275,,,,,,0.339875
KASHEU,2.77198,,,,,,0.0204339999999998
BUZDOQ,2.33719,,,,,,2.14687
OFADAC,3.71139,,,,,,0.951158
MIFVII,2.85282,,,,,,1.003376
BALFAV01,2.32767,,,,,,2.403319
SIXKIU01,1.64025,,,,,,0.951321
DICVOC,2.42445,,,,,,0.6449750000000001
HUJHID,1.79102,,,,,,0.573194
NOTVOJ,2.88177,,,,,,0.5328539999999999
NALKET,1.95689,,,,,,2.557257
OXAZOE,1.93155,,,,,,1.4284990000000002
JEGCAC,1.82637,,,,,,2.721877
SAXCUP,2.03237,,,,,,0.844464
DISJIA,2.84167,,,,,,3.677837
JAQQEA,4.82857,,,,,,2.626608
PUDRIQ,3.13533,,,,,,2.965851
XATRIU01,2.76854,,,,,,1.433144
KEKWIH,2.68432,,,,,,4.430703
EBISEP,2.20217,,,,,,2.930701
FARXEC,2.34843,,,,,,0.6352039999999999
EYOJOT,6.7995,,,,,,2.474777
DUBGAJ,2.03943,,,,,,2.22607
IRIWIP,1.97206,,,,,,1.4768720000000002
AQOHOD,2.53409,,,,,,0.826684
KINKAV,4.20726,,,,,,1.453044
JOBKOD,1.82492,,,,,,3.072231
XOCWUJ,4.70109,,,,,,2.254968
LEZBOI,2.65138,,,,,,3.067142
EWOROX,1.30938,,,,,,1.959211
PATHOI,2.50076,,,,,,0.934601
TOJXUM,5.27041,,,,,,1.488477
IMZCUC01,2.20553,,,,,,0.6113790000000001
AZITEJ,1.9349,,,,,,2.156513
VAMQUY,8.15619,,,,,,0.0100139999999999
WEGJUN,4.76405,,,,,,2.475777
GUBSAZ,1.56968,,,,,,3.131256
WONKOB,4.11152,,,,,,0.1030149999999999
WOQJES04,1.65351,,,,,,2.857541
IPEDUC,2.2026,,,,,,0.904361
ITOZEY,1.84797,,,,,,0.990779
NAPTUU,1.75137,,,,,,4.201682
IDAXIW01,1.81477,,,,,,4.792025
WAZHIQ,3.97001,,,,,,1.16783
VIXNEX,1.88977,,,,,,3.54514
FOQSEK,1.93757,,,,,,2.304737
LATJUO,2.86735,,,,,,0.843949
AVUXIY,2.97328,,,,,,2.620545
LEYKEH,2.03513,,,,,,2.334076
LINPAA,1.68416,,,,,,1.6103950000000002
OWAWOZ,3.11919,,,,,,0.30207
XEWCOT,4.45126,,,,,,2.444651
YAPKOQ,2.76881,,,,,,2.933042
MOFWEL,2.30404,,,,,,0.177864
NATRAD,2.03242,,,,,,2.328402
ABUSOG,1.8811,,,,,,0.2881169999999999
GIFGIN,2.23165,,,,,,0.732518
WIVBUB,3.28232,,,,,,2.852973
MEVDID,1.95867,,,,,,3.895023
BECHEY,2.07677,,,,,,0.509563
PAFNOC,2.57528,,,,,,2.790203
LOTQUG,2.29085,,,,,,0.932156
DEPHUC01,1.74124,,,,,,3.462081
LUTWON,2.262,,,,,,2.329548
TARMOP,1.79839,,,,,,2.004849
CIZFOG,2.49149,,,,,,1.387315
XEVMAM,1.57269,,,,,,3.731617
FIVJEA,1.79896,,,,,,4.124907
IWAXUA,2.68625,,,,,,3.095198
OFITAZ01,1.40968,,,,,,1.7610860000000002
QORBEE,2.01222,,,,,,0.684985
IJIWAA,2.02252,,,,,,0.7429479999999999
DULVEM,1.92178,,,,,,3.502239
YARFII,5.41161,,,,,,3.43909
XISBIN,1.75424,,,,,,3.668887
HIZFIH,1.46298,,,,,,2.663828
CABNUS,6.42143,,,,,,1.849793
FODHEM,2.05844,,,,,,0.6494819999999999
BEQYAZ,3.16147,,,,,,1.325243
JEHPAO,2.21128,,,,,,1.389475
QAHCAF,2.08639,,,,,,2.545481
CIZQAF,2.24321,,,,,,2.789971
XEBTAZ,1.88462,,,,,,3.3445430000000003
EYETOS,3.36404,,,,,,2.997046
CUICOL10,1.68864,,,,,,1.8913960000000003
IGOJAR,3.97767,,,,,,0.3748169999999999
DOBFUW,2.07588,,,,,,0.925613
PADROD02,1.75468,,,,,,2.667662
DEBKOM,4.10012,,,,,,0.7278410000000001
UNULEW,2.04774,,,,,,0.7529990000000002
MADTAO,1.85525,,,,,,2.335089
TADGOW,2.50237,,,,,,0.7042060000000001
GINREB,2.43252,,,,,,0.6781180000000001
WEMRAI,2.40742,,,,,,3.018011
TEZTUQ,1.94174,,,,,,3.300442
ECUTAX,1.9203,,,,,,0.7817199999999997
LETMIJ,4.06446,,,,,,0.9402620000000002
OJALAO,2.05097,,,,,,3.625796
DASMAM,2.04307,,,,,,0.695704
EBUKAP01,2.95185,,,,,,0.7955190000000001
PAFWAX,1.79596,,,,,,0.267484
KARSEC,2.18121,,,,,,0.874018
QAWGUT,2.09263,,,,,,1.699299
KATFET,2.26265,,,,,,2.069268
PUHKOT,1.8144,,,,,,3.72166
RUTPUS,5.90819,,,,,,3.58525
REDMUL,6.64713,,,,,,2.411766
LIFCEK,3.43122,,,,,,3.044608
EMUHAW,1.78962,,,,,,2.311583
YOSDOA,2.07878,,,,,,2.266368
AMORUQ,2.27494,,,,,,5.501479000000001
FABCOC,3.41119,,,,,,4.309256
WEFXAH,1.60125,,,,,,2.0520940000000003
RUMWOM,1.83654,,,,,,3.247484
WEJPIK01,1.76229,,,,,,0.6556400000000001
AHEPEK,2.5159,,,,,,2.561226
BUHFER,2.28687,,,,,,1.279289
FUJMUU,2.23103,,,,,,1.948453
SAXLUB,1.99191,,,,,,2.210717
UVIHAK,3.19956,,,,,,2.710648
ADOKEK,1.64815,,,,,,2.620628
CUZLAM,1.73963,,,,,,2.630374
YIMNUF,1.85252,,,,,,0.193577
LOXZEF,2.01769,,,,,,2.5809100000000003
SIXZOP,2.3174,,,,,,3.922816
WECSEF,3.78006,,,,,,4.225592000000001
XAHZAI,1.61815,,,,,,4.319278
QQQBNA11,1.74182,,,,,,2.879894
OXEWUL,1.62081,,,,,,3.323387
PARCAP,1.67904,,,,,,3.356614
XABREA,3.57136,,,,,,3.091669
OSUMEW,2.11902,,,,,,2.622316
AFOSIY,2.31323,,,,,,2.952756
FEDMAC,2.03243,,,,,,1.978104
BOQLEZ,1.58615,,,,,,2.000524
ETEVEG,2.10335,,,,,,1.047684
QUJPOB,2.3456,,,,,,2.564009
HOYQUJ,4.5845,,,,,,0.2877080000000001
PEYTEU,3.16419,,,,,,1.065976
XUDHAG,1.87503,,,,,,3.0978
HOYQAP,2.70215,,,,,,4.287013
HUTRIY,1.50915,,,,,,2.388564
EWIPIK,2.68731,,,,,,2.828699
TOYWIQ,3.0693,,,,,,0.2931979999999999
GOZTOE,2.37037,,,,,,0.744386
EKEHAE,2.30786,,,,,,0.7170190000000001
REWJAH,2.57277,,,,,,0.6099039999999999
ROKZOI01,1.99562,,,,,,4.216405
ASUGOK,4.18471,,,,,,0.894258
KITLIK,2.35593,,,,,,2.706789
UZEBOS01,4.69356,,,,,,0.404262
VEWVOK,3.93742,,,,,,2.960388
NIGPOL01,4.07348,,,,,,1.722834
EPEYII,3.9136,,,,,,2.435713
MEDJUC,1.75111,,,,,,2.6760020000000004
GEJBOO,1.78268,,,,,,2.585145
ICIMIS,2.95483,,,,,,0.7690539999999999
NOPQIU,1.84096,,,,,,0.3441769999999999
GIZSIS,2.79938,,,,,,3.650024
AVOGID,2.1942,,,,,,2.659561
REZWID,4.95176,,,,,,2.908653
PELWIO,3.11236,,,,,,2.782248
AZIGOF,1.90301,,,,,,3.066619
DUJWIP,2.44644,,,,,,3.587769
KURSIB,2.65822,,,,,,1.65372
ESUZEY,2.89422,,,,,,1.825171
HOYZIG,2.87332,,,,,,1.931362
XELHUT,2.40643,,,,,,1.886182
NIRCAT,1.99441,,,,,,3.904474
DAXPAV,2.09257,,,,,,2.4611270000000003
TETPUG,3.83004,,,,,,1.952777
VIHNOR,1.86055,,,,,,2.223301
FOBCIK,4.71475,,,,,,0.3477709999999999
DABWEL,2.34401,,,,,,1.632423
MABGEE,4.02019,,,,,,0.335288
UYUKOP,2.83551,,,,,,2.543372
MUMNIR,1.55887,,,,,,2.646755
KOWTIB,1.75947,,,,,,1.397417
KACYIZ,1.87075,,,,,,1.845615
NONYOF,1.51925,,,,,,3.132281
POGLUT,1.62072,,,,,,3.148486
REPGAW,1.84732,,,,,,2.7470480000000004
DOCQOC,3.45242,,,,,,1.316724
IPAMER,1.51448,,,,,,4.042012
NEDKAL,4.34936,,,,,,1.1186020000000003
KEPSEE,2.25998,,,,,,0.8731720000000001
SAVWAO01,2.99365,,,,,,0.2531129999999999
KOJCUI,5.40121,,,,,,0.300828
ZILTAR,4.18727,,,,,,2.348918
QEZLAK,5.53314,,,,,,0.998169
HOXRAP,2.61504,,,,,,3.586429
MIWBEZ,3.03226,,,,,,3.640836
OFERUN04,11.44315,,,,,,4.428732
MUHQAH,2.42099,,,,,,0.6582549999999998
FETJOE,1.83763,,,,,,2.570297
SIWSOI,4.58873,,,,,,0.984713
MUPYEC,1.83873,,,,,,4.508014999999999
SRFORA04,1.2437,,,,,,4.689965
OFUCOH,1.93622,,,,,,1.6297129999999995
RAVLUX,2.00895,,,,,,2.493303
YAFHEU,2.10818,,,,,,2.161688
CEWNIB,2.65107,,,,,,4.398921
SOCCIX,1.67117,,,,,,0.495298
TUGFUX,3.04341,,,,,,0.8425900000000001
BOSJUQ,1.84743,,,,,,3.094081
VUXCUP,3.44286,,,,,,4.161073
OVEGUS,1.79899,,,,,,2.940612
DOPTAF,4.15315,,,,,,2.353026
UGAZOT,4.3536,,,,,,2.83186
XAQWES,1.89089,,,,,,3.4527
PUFYOG,4.28622,,,,,,2.977698
TALKIB,1.60231,,,,,,2.145838
AZUDUU,2.34446,,,,,,2.103515
LONVER,10.9373,,,,,,0.7575040000000001
LOTJIP,1.83036,,,,,,2.968383
MCYTAG10,1.79257,,,,,,3.029547
ZOMNAS,4.0564,,,,,,2.764389
ROMNEO,1.73231,,,,,,3.164949
AYEMAU,2.01546,,,,,,1.6496939999999998
BOLFUE,5.68447,,,,,,3.412754
UKIWUI,4.4991,,,,,,0.483409
CEPCOS,2.1019,,,,,,0.8015490000000001
EJANIO,3.26777,,,,,,0.288473
BAVNAO,2.3156,,,,,,0.6116780000000002
DAQLUF,4.49492,,,,,,1.752855
EQUHAZ,3.28724,,,,,,3.951135
IVOQEQ,2.25776,,,,,,0.7957740000000001
MOPNAI,1.87658,,,,,,0.4660069999999998
OVAKIH,2.06273,,,,,,2.24598
SAHXEH,2.01639,,,,,,2.948289
ONUTIB,2.24811,,,,,,0.5556859999999999
BABTOP,1.29526,,,,,,4.495191999999999
CIDZOG,2.65934,,,,,,0.994128
LOBNIA,1.84873,,,,,,4.1233450000000005
DEYXOX,1.93928,,,,,,0.931225
PEGTUS02,2.04723,,,,,,1.004134
TOFKOQ,3.80527,,,,,,2.123845
BETWAZ,2.13602,,,,,,1.709252
NICLIU,5.30243,,,,,,3.027424
NOFREG,2.0068,,,,,,1.99679
NENMAV,2.21102,,,,,,4.41177
KINZEP,4.24329,,,,,,3.074818
RERVEQ,3.46783,,,,,,0.8181590000000001
UMAQAC,4.79466,,,,,,3.012902
PIZDUA,3.05278,,,,,,1.4807389999999998
PONWEU,1.7087,,,,,,2.627307
XACZEG,1.89031,,,,,,3.127055
OKOLEH,1.9547,,,,,,2.715111
GIWTUB,1.91365,,,,,,0.079132
SAQSAF03,1.69306,,,,,,1.5212530000000002
ZEFWIS,3.80659,,,,,,1.062911
QOFRUB,1.95655,,,,,,2.383904
APOMID,3.07024,,,,,,0.4714380000000002
FEJYEZ,2.86243,,,,,,0.1258160000000001
ABIFAT01,1.95651,,,,,,0.9753149999999996
CELQIU,2.05232,,,,,,2.993908
SISGIM,2.84483,,,,,,2.461883
KESMAX,1.89512,,,,,,3.496114
EBONEQ,1.92602,,,,,,2.646218
QUDDAX,9.51426,,,,,,2.741194
HOSSAK,1.59282,,,,,,3.207606
VORSEC,7.1919,,,,,,2.874853
DOQLIG01,1.51505,,,,,,3.152904
LABHII,2.53597,,,,,,2.955673
NETGEZ,4.57072,,,,,,2.055469
CAWXAZ,2.29407,,,,,,1.2740440000000002
EVUCED,3.59575,,,,,,0.2194399999999999
SUYGOJ,3.93635,,,,,,2.459759
CECROS,2.46188,,,,,,2.588008
HEBSAK,2.36185,,,,,,0.0887279999999997
DUPPOU,1.45321,,,,,,2.608323
AYALUH,2.02476,,,,,,0.2432589999999999
DINTID,1.65685,,,,,,0.7097179999999998
EREGEN,2.37213,,,,,,1.5983940000000003
PUMCIL,1.63587,,,,,,1.168283
QIBVED,2.3368,,,,,,1.515095
TTRZCU,2.57234,,,,,,0.8283849999999999
DAQRUK,2.56538,,,,,,2.869088
IXAJIB,2.77963,,,,,,2.766286
YIDDUM,5.21997,,,,,,0.515505
ETUNOX,1.83632,,,,,,2.778071
OXETUH,1.55439,,,,,,0.791981
QANLIA,1.67768,,,,,,0.7080759999999999
KIPFAT,2.64326,,,,,,3.101425
LAMZUV,2.39994,,,,,,2.206686
FAPFUZ,2.69091,,,,,,2.061804
ZAWBUX,2.31336,,,,,,3.562861
CUXSUK,3.05898,,,,,,1.924191
VAJYEK01,1.55474,,,,,,3.261107
FIDTIX,1.74785,,,,,,3.946889
EMUHIF,2.45908,,,,,,3.18178
PIHJIA,2.24449,,,,,,1.810261
QUQHAM01,3.9078,,,,,,0.395394
ETUBIF01,1.84773,,,,,,3.340179
UJEROR,2.12632,,,,,,0.8112429999999999
CAXWIK,1.98919,,,,,,2.978774
MULMOX,2.02264,,,,,,3.132689
TUMKET,2.41754,,,,,,1.056494
VEQYEY,4.30307,,,,,,0.928495
FIKDAG,4.67081,,,,,,0.947302
VIPKAI,1.88,,,,,,3.738646
NEKXAD,1.57222,,,,,,1.358314
NODCOZ,2.02884,,,,,,2.9173690000000003
CELHEI,1.62199,,,,,,3.041761
RIVTAS,2.81001,,,,,,2.884402
OMARAV,2.08379,,,,,,3.434454
BOPZEM,2.00059,,,,,,0.043668
FARLIU,4.45551,,,,,,2.673861
VECFUG,4.40704,,,,,,1.683233
RINMUZ,3.70553,,,,,,0.920525
XESBUT,1.78386,,,,,,4.416803
DAWPOI,3.24024,,,,,,3.128977
TOHRUF01,1.71796,,,,,,1.505099
GAJBEB,2.31884,,,,,,0.7141570000000002
YEHTOV,2.3766,,,,,,3.383238
ALIMIT,3.31577,,,,,,3.096924
JEXPAE,1.34545,,,,,,0.61537
UXAPUG02,2.41002,,,,,,2.134008
AMANEJ,2.24001,,,,,,0.5818709999999999
RIHSIK,2.49023,,,,,,0.748077
CIKFOT,1.76142,,,,,,3.270037
CIXZIS,4.62519,,,,,,0.964561
ZEKNUB,2.80861,,,,,,1.767576
LUHTEO,1.95137,,,,,,4.340106
NUMHUY,4.22984,,,,,,3.080951
VIWNEV,1.90945,,,,,,3.415524
XUNJEW,7.82147,,,,,,3.284502
IPAYON,1.81156,,,,,,2.582396
CUGSUT,1.55392,,,,,,4.657104
TABFIO,2.12985,,,,,,0.84436
MOWSUO,1.92683,,,,,,1.633998
YAVQIW,2.9427,,,,,,3.530233
CIHNEO,1.60531,,,,,,0.7381850000000001
DEDNUV,1.74928,,,,,,2.520423
DENTIA,1.57509,,,,,,2.1561470000000003
GAVFEO01,1.56521,,,,,,4.911827
FIQNUR,4.55698,,,,,,2.629807
KOCLEW,3.24861,,,,,,2.23064
OKECUE,3.24436,,,,,,0.0521469999999999
MESFOF,1.55519,,,,,,0.4222089999999996
CILXED01,4.85907,,,,,,0.261715
AVUFED01,1.78078,,,,,,3.356288
OCULIK,1.78417,,,,,,2.251298
JECRUF,1.88497,,,,,,2.5734570000000003
LICCUW01,2.63322,,,,,,1.85678
POKXIX,3.21589,,,,,,3.096882
QITYOJ,4.21037,,,,,,1.179504
KAWQOP,2.96447,,,,,,0.4494899999999999
FUSPIS10,2.28193,,,,,,1.120972
QOGDOG,3.21123,,,,,,1.393443
RAFQOF,2.31828,,,,,,3.097805
HAYZEP,15.83677,,,,,,1.357554
HUPZAV,1.76995,,,,,,1.436625
DICVUI,2.89675,,,,,,0.101316
WUZRIU,2.23018,,,,,,1.0221459999999998
REZDAE,2.55051,,,,,,3.156549
LUZZEM,2.7812,,,,,,2.387609
EXEMAV,2.0525,,,,,,3.837828
HEWRUW01,1.37685,,,,,,0.286041
OCITOL04,1.78029,,,,,,0.4662360000000001
UWIGOX,2.31579,,,,,,3.00327
QUPHEP,5.34082,,,,,,2.997323
DASLIT,1.54072,,,,,,1.3578329999999998
DEHLAF,5.16523,,,,,,0.937719
BAHHUP01,2.98635,,,,,,0.22935
EXACOW,4.84695,,,,,,3.428293
JIVBEW,1.8223,,,,,,0.4911189999999998
QOZNAV,3.02195,,,,,,2.486767
SIXWON,7.74763,,,,,,2.548238
ONITEM,2.17868,,,,,,2.580884
CIXXIQ,1.88378,,,,,,2.479671
DOZCIE,1.91822,,,,,,3.819852
VUTLIG,4.77243,,,,,,1.1097830000000002
SACPAQ,3.01699,,,,,,0.17181
WEMBEX,2.30589,,,,,,2.2353310000000004
GOWZOJ,2.3357,,,,,,3.3202860000000003
BADLOK,2.96319,,,,,,0.337955
KOQKAE,2.50369,,,,,,2.624287
AVASUM,4.6573,,,,,,0.499015
NEHXON,2.35408,,,,,,0.0408539999999999
INAMEP01,2.24653,,,,,,2.66484
CICYET,1.72843,,,,,,0.964954
LEJJIV01,3.40385,,,,,,0.972573
BOVPAE01,3.18222,,,,,,1.833143
JAYVOV,2.0433,,,,,,2.345744
MUPKIS,1.93199,,,,,,0.7855090000000002
EYUCEH,1.9305,,,,,,1.735493
IPANAP,1.89362,,,,,,4.09932
IYAVUB,1.63084,,,,,,2.956102
HAYDUI,1.6172,,,,,,3.118393
ELOQON,1.84024,,,,,,2.599667
NIGWUX,1.83904,,,,,,2.101122
JAHKIP,2.3011,,,,,,3.002245
PEBMEQ,1.93987,,,,,,0.903437
COVBOG,2.57095,,,,,,3.510593
MOXKUG,2.84855,,,,,,4.331534
NEFTOI,2.26049,,,,,,2.899395
MAFZAW01,1.76505,,,,,,1.68176
HOMFEW,3.51449,,,,,,2.762071
MADQUF,2.14266,,,,,,0.897764
KOHXIP,2.29131,,,,,,0.945758
JITTEO,2.4045,,,,,,2.758513
KOQXUL,2.38248,,,,,,3.276207
SIXSUO,2.01106,,,,,,2.311553
TUFWUN,1.50239,,,,,,2.6562560000000004
FEVRED,4.59899,,,,,,1.0826
HUZJUI,2.34661,,,,,,3.565775
JEBLIM,2.03387,,,,,,4.270286
HIXZUL,2.47581,,,,,,0.9409870000000002
KESFOF,3.43876,,,,,,3.380444
AQUKOO,3.20373,,,,,,0.3538719999999999
QUTQIG,1.98075,,,,,,5.061981
WIWQAW,2.52295,,,,,,1.665955
YALHOK,2.1422,,,,,,4.600499
QOTLIV,1.90205,,,,,,2.371374
LUFPAE,2.77556,,,,,,1.087276
FIPGOB01,3.06066,,,,,,2.274358
NUJTOB,3.67208,,,,,,3.476641
LICROF,4.06043,,,,,,1.438968
NACVOC,2.05122,,,,,,3.042144
LOXZEF01,2.04434,,,,,,2.60609
COJMOF01,8.51294,,,,,,2.08288
OCEYIH,4.20794,,,,,,1.301212
CACCOB,2.84644,,,,,,0.7903709999999999
SINLUY,2.6487,,,,,,2.730494
GUKREJ,1.81567,,,,,,3.057369
AWAWEB,1.89608,,,,,,1.954083
JAVJUM,2.02195,,,,,,1.950616
HUTREU,1.51537,,,,,,2.4041690000000004
DAYPUR,2.0708,,,,,,2.478951
XOLYEE,3.55598,,,,,,0.7122620000000001
BASQOC01,1.57704,,,,,,3.470688
ELECOP,1.13951,,,,,,2.1608090000000004
OKIZOZ,5.98373,,,,,,0.50241
ATAGUX,1.84384,,,,,,2.385175
HAJKOU,6.26449,,,,,,0.604695
KIBNIU,2.63915,,,,,,3.103501
XISROJ,1.9791,,,,,,4.206461
FAJLUA,2.78361,,,,,,1.716363
EHIZAX,3.67129,,,,,,2.4730600000000003
MOHKUQ,2.67727,,,,,,1.564104
JEDQIS,5.92244,,,,,,0.795501
QURDIR,1.7809,,,,,,1.849037
UBEXEE,3.06414,,,,,,0.919324
XIFQEK,2.69342,,,,,,0.4571679999999999
BIFFAY,2.0721,,,,,,2.696171
BIWSAE,5.54609,,,,,,0.581735
LUXRUT,2.88785,,,,,,0.945243
FAGTAJ,2.93011,,,,,,4.385831
KENJUK,5.14471,,,,,,3.259875
GIRQAB,2.18525,,,,,,1.6886009999999998
MOYLAO,3.21069,,,,,,3.016285
YIMTIZ01,3.03669,,,,,,0.4817120000000001
LAXMOP,4.01032,,,,,,1.068145
FEBRIP,2.16909,,,,,,3.719161
AHOMOB01,4.95477,,,,,,0.8987990000000001
LOVQUI,3.37351,,,,,,1.329411
YEKNOT,4.39465,,,,,,1.599128
FARVOJ,1.90951,,,,,,2.043041
FAVRAY,2.08444,,,,,,2.607319
WETBAB01,1.30572,,,,,,3.910567
ALIDUU,2.01423,,,,,,1.890322
BOXMIM,3.40743,,,,,,2.453095
OSAYEN,1.711,,,,,,3.965143
GISHIC,2.40453,,,,,,0.933939
HINROO,2.09544,,,,,,1.068596
EJAWUH,2.37874,,,,,,0.664944
HUTWUP02,1.72294,,,,,,0.970622
NEMJUL,2.01666,,,,,,3.091023
XASVOF,2.51894,,,,,,0.924039
DOQMEB,2.96385,,,,,,3.509524
JACJIH,3.25059,,,,,,2.98813
UGOWUI,3.01787,,,,,,2.366861
VEWHIQ,1.79221,,,,,,3.957654
NOCBOW,2.55014,,,,,,0.880678
PIYWAY,2.83148,,,,,,1.899223
DEDLAC,4.22592,,,,,,0.905206
UFUKUB01,1.76224,,,,,,0.4011669999999998
KUJYIX,2.44554,,,,,,0.81486
ILUWUH01,1.93908,,,,,,3.145758
GIGBAC,2.42298,,,,,,1.770483
EWIHIC,3.94009,,,,,,3.216126
LOXYOO,4.071,,,,,,3.040798
VOQDAI,2.34882,,,,,,2.319027
CIBYIX,1.47508,,,,,,2.719056
NAHXEZ,1.88686,,,,,,2.309564
TISZUT,5.17081,,,,,,0.919025
TABPES,1.56682,,,,,,1.5161980000000002
DAXFAM,1.95593,,,,,,2.865571
IPIJAT,1.86332,,,,,,2.468986
INUQAK,2.53783,,,,,,1.982514
GUFQIJ,4.642,,,,,,0.469438
YUGZEG,4.48695,,,,,,0.1791309999999999
RAPDER,2.21328,,,,,,0.5529200000000003
YAHMAW,1.84005,,,,,,3.247973
AKAREJ01,2.11622,,,,,,1.1274730000000002
SOQVIF,2.05268,,,,,,3.313937
VEJYEP01,6.31312,,,,,,4.389122
LOHKOK01,1.76399,,,,,,2.295974
YICBIW,1.81017,,,,,,2.418225
MIJKIA,2.1891,,,,,,0.6448539999999996
JUPHEH01,2.24372,,,,,,0.959628
UKUFAH,2.0171,,,,,,3.07891
DEDWOB,2.10487,,,,,,0.967353
QITDAA01,4.86641,,,,,,3.092519
KUXTUT,3.40758,,,,,,0.908987
BEKMEM,1.98107,,,,,,2.454198
OTECEX,9.81849,,,,,,3.125265
WIPKAJ,2.02328,,,,,,2.765891
YEHBAQ,1.64917,,,,,,0.92908
POVFUE01,3.91633,,,,,,2.915889
MEHCAG,3.50429,,,,,,3.020573
OCUKOP,2.01379,,,,,,2.245875
QUBYAO01,2.42655,,,,,,2.207189
LOFJEW,1.68911,,,,,,3.2813319999999995
SISZIG,4.91702,,,,,,1.250664
NAKXEE,1.70577,,,,,,3.340863
SICDIT,2.20472,,,,,,1.728396
CAXZAE,2.40712,,,,,,3.4216830000000003
ICEQUE,2.48516,,,,,,1.839925
QULMUG,3.32612,,,,,,2.145003
GELVID01,3.46285,,,,,,0.794809
HIPCUF,1.74667,,,,,,2.06632
COBLOV,2.71754,,,,,,2.166132
NUVREC,2.71588,,,,,,2.908454
GAWRED,5.98938,,,,,,0.302851
LIHFUF,1.54551,,,,,,4.114429
NOPFAA,2.09998,,,,,,3.0475380000000003
QUVGUK,4.54686,,,,,,2.090241
ANIYUS,2.54209,,,,,,1.00248
OHESEB,2.28553,,,,,,3.312298
NAGDIL,2.95658,,,,,,2.402425
DOFWUR,2.22252,,,,,,1.238877
IGUSOU,1.48668,,,,,,2.766674
GIGXUS,2.84488,,,,,,2.413666
XOSHIY,5.00013,,,,,,2.142089
BARJIO,2.12092,,,,,,3.1362750000000004
OHOREI,2.49008,,,,,,2.916462
JOYKOZ,11.47463,,,,,,0.574406
XOZLEF,2.56186,,,,,,0.912714
OMETEG,2.79457,,,,,,2.2924800000000003
LUMJIM,2.23049,,,,,,0.5333830000000002
HOFZAD,2.35607,,,,,,1.03323
GACTUA,1.92071,,,,,,0.6597869999999999
RUBNEI,2.0685,,,,,,2.884417
COWLEG,1.60367,,,,,,3.711165
OPIFIE,4.24198,,,,,,1.3584
CIBPEK,2.60088,,,,,,3.05194
PUVQUT,1.81922,,,,,,1.242751
ANEQUH,2.51931,,,,,,2.5370120000000003
KEHGIO,5.11581,,,,,,0.7162189999999999
YAVJAI,1.46022,,,,,,2.10124
FAQVEY,2.01193,,,,,,1.460603
WUSSAG,4.237,,,,,,2.439452
KACZEW,2.43875,,,,,,0.8713329999999999
UVINIX,1.53938,,,,,,2.6825269999999994
CADJIB01,1.9243,,,,,,2.352147
XUVMOQ05,3.52975,,,,,,1.500582
FUYDOS,2.18296,,,,,,3.074481
LABTEO,2.52932,,,,,,3.257302
WUYFAY,3.54481,,,,,,2.639526
CAXZEI,2.14185,,,,,,3.168306
BUZHIO,2.04205,,,,,,2.98773
LADYUN,4.61122,,,,,,0.875827
WICYAJ,2.05924,,,,,,0.940206
KISSIP,1.98224,,,,,,2.017887
OPUXIH,1.65456,,,,,,2.232979
SEHFES,3.46182,,,,,,2.689267
PURTOM,2.52313,,,,,,3.0460670000000003
VAWHOQ,1.98115,,,,,,1.743928
TAKKAS,1.9725,,,,,,1.926011
OFIXOR,2.0497,,,,,,2.730772
VIYZOU01,2.28222,,,,,,3.117493
CYPYCU10,1.66122,,,,,,1.350326
OWELIN,1.94604,,,,,,2.368476
QOCHAU,2.05629,,,,,,2.215945
GAPCEH,2.22466,,,,,,1.4297909999999998
LERNIF,1.67759,,,,,,2.651123
QOHGIE,3.74313,,,,,,0.5303720000000001
TEPGUS,4.8497,,,,,,2.420611
IYEQIO,1.85337,,,,,,4.313176
CICNOT,2.58226,,,,,,1.961609
OCUKUV,2.08136,,,,,,2.2016750000000003
NOBRUT01,1.97681,,,,,,0.9672949999999998
KAHMIR,2.56081,,,,,,4.078799
NOBNEA,1.7292,,,,,,2.568125
CAWZIL,1.66449,,,,,,0.8483419999999999
DUVPER,2.03148,,,,,,2.279212
AQIFOW,1.93116,,,,,,1.765028
JIQSOU,2.17677,,,,,,0.6737980000000001
LASXAG,1.97805,,,,,,3.964091
ISOPUB,1.63282,,,,,,2.507527
XOHBED,2.37343,,,,,,3.0547660000000003
QIVDUX,2.59735,,,,,,1.60258
PEPXAM,3.57349,,,,,,2.453005
AKIZAX,3.4128,,,,,,3.134795
GELFAG,2.1093,,,,,,3.103055
OCEQOD,1.88879,,,,,,2.9706170000000003
NEKLOE,2.71447,,,,,,0.783025
POCQEE,3.57638,,,,,,3.152635
QEXBOL01,2.94842,,,,,,3.811992
QEWFIK,2.14563,,,,,,3.478118
BAKJOM,2.36526,,,,,,1.7110330000000002
